Time,X,Y,r
61,47.207690763610124,-35.1072022636436,58.830958839823644
62,46.0971407830166,-36.77554924669281,58.96937688974829
63,43.91046514426902,-36.75432841126114,57.26263708692521
64,42.35445684831519,-37.55619847719284,56.60713788007741
65,48.03663959865678,-36.59687017753536,60.38915176356278
66,48.01899707646854,-36.5621752449248,60.35409463218288
67,48.685354125048335,-32.955398583580575,58.79049244634736
68,47.873963187214336,-35.67906614650575,59.70688496595251
69,52.22407970740753,-34.24720320579178,62.45178483201621
70,53.615554854211666,-33.64733732424368,63.29906027214324
71,53.51174545810047,-33.772932450715544,63.27809943648064
72,48.404683834855376,-28.43009405116436,56.13629543272659
73,49.62344810797518,-27.95986000546821,56.95823358962501
74,50.609437169944634,-28.68646151848083,58.17411971925192
75,48.91980442947287,-29.844966009916703,57.30505441539129
76,49.49710463661472,-29.377478281940288,57.558662229188926
77,47.61481973039628,-29.954740686605945,56.25351142426524
78,47.83919736993505,-27.27244667997753,55.06700602821819
79,48.77956636749864,-25.650864795782876,55.1127295619872
80,51.05653347621819,-22.663697478453393,55.86065515193179
81,47.636051575372065,-20.392824515698486,51.81757135778925
82,47.904701839091516,-20.10098027047055,51.951033349935436
83,50.09166819961382,-17.768545243543834,53.14975468515416
84,50.10333133927635,-21.102740675333127,54.36606915442454
85,48.516722648903,-21.50839302845439,53.070550659071195
86,49.31152693169712,-23.90134441960837,54.79873131195862
87,50.306801244233874,-22.65751187337677,55.173699311529404
88,53.154723161085954,-22.548761617197833,57.73968518099923
89,52.27342127564744,-21.920708927954305,56.68357832534399
90,50.79830754965389,-24.4817767705802,56.3899409802293
91,52.525241386475024,-28.630682769428972,59.82154276304771
92,53.56988468203201,-30.964803002664517,61.875290462672005
93,63.4474513954458,-24.1986137308635,67.90546366142414
94,74.04304453029563,-22.491197320475493,77.38363134554947
95,63.2064353704688,-25.392687414084318,68.11638603413019
96,66.16516906820283,-24.22431685847091,70.46025209352761
97,66.35105264557968,-24.416995186602236,70.70114455310497
98,66.84605381271062,-27.522825831999004,72.29039252978473
99,67.24581828558375,-28.557371388521663,73.05835706830332
100,67.0115723242,-28.433619944672532,72.7943786876402
101,63.69801391768373,-29.531406999349116,70.21068990131515
102,63.13947678718054,-29.481699624433073,69.68331322278102
103,63.85842911121106,-35.76423388239255,73.19138879503546
104,58.01101161718172,-43.194199215270835,72.32576522026778
105,54.255193858616344,-46.9309085882433,71.73657534029688
106,47.656864765790004,-41.99332044034128,63.51862499228066
107,47.51535758982343,-40.00684158327991,62.11486601739108
108,50.67243566877936,-39.67339151852229,64.3558368074609
109,60.12424664729881,-36.022389927085435,70.08949715160045
110,61.96395252466468,-38.97725651239674,73.20353774041301
111,61.82375877610723,-38.91199805229917,73.05012485703519
112,53.751344855035406,-35.82662644759502,64.59685933805494
113,54.45040429749342,-33.97461552285969,64.18037884031715
114,49.66353181833063,-41.58982278623326,64.77792642606451
115,45.74134013726172,-43.09993051598012,62.848024694774494
116,53.72490146901314,-43.129230369961256,68.89481511812306
117,53.89152589885747,-43.34605398022189,69.16051589862192
118,47.18298323483259,-41.80966569781895,63.04190711504429
119,44.05994164431683,-39.67187400922057,59.28858275506403
120,43.67360628231284,-40.27129499138272,59.406742765324566
121,38.98141781618359,-38.51877610978434,54.801889091121375
122,38.93824957026771,-38.493829003376796,54.753649658608744
123,36.514810731926005,-38.12464925305015,52.79034271016315
124,36.10246632706469,-36.855777674924276,51.5920189847256
125,45.569231466418415,-34.7759285371507,57.32294533658429
126,42.716751531724334,-30.594997202500327,52.54307485524687
127,42.86033270161771,-28.852536960152015,51.66698180008484
128,38.8618741074911,-27.303974173286193,47.49476039314196
129,38.085089574273326,-23.331913387122476,44.66376865183465
130,37.87668948606807,-21.730143688094333,43.66741063000239
131,33.677438721267684,-20.011127840668113,39.174163887443754
132,34.67238866876575,-19.723749370402167,39.88985867641543
133,31.923372336514312,-19.736765626927202,37.53187470335025
134,30.421409981419103,-24.25643572426133,38.908056483237594
135,30.573949209173044,-23.272666657261468,38.423734638698285
136,31.472198283126243,-21.257465536998076,37.97866645669744
137,35.853546738219805,-21.02669161005053,41.564390694125194
138,29.73466314252406,-25.843834078088157,39.396115951387
139,23.594382300305742,-28.661734441534843,37.123980084711356
140,25.37256595384466,-31.833713093114607,40.70813668515096
141,20.90616545658593,-37.874407790121964,43.26128199152908
142,16.174746760968066,-37.66117933737131,40.98764279466545
143,7.2100182878836385,-39.69731592822762,40.346762641098366
144,10.626867954125586,-36.829359926333616,38.33186761818226
145,3.563336751331775,-36.26817476769732,36.44280271581246
146,3.9722522908462086,-36.145209722514984,36.36282406726305
147,-2.0025932890946514,-33.45742515712452,33.517304158092955
148,-5.146107444713514,-37.935269034083404,38.28272532776138
149,-3.360745520083085,-38.7360280378835,38.881544190045425
150,-2.927783018057709,-39.230322434413104,39.33942185275278
151,-6.154447507790438,-43.44381179853163,43.87757978412647
152,-4.628117536516601,-45.769557449006314,46.0029549160671
153,-4.523780676808983,-45.973398946804075,46.19543269993124
154,-3.1504011597194603,-44.63628903563078,44.74732758880171
155,-1.5422171206364774,-46.27582724920261,46.301518563058245
156,-4.603564898547417,-37.28984478544803,37.5729335279792
157,2.3132068821772993,-36.4153769382876,36.488773665845784
158,3.9493674754096455,-32.335729353449686,32.5760171947918
159,-0.524873119241394,-27.920742164225093,27.925675189553413
160,-0.48995159450413395,-28.329050985913007,28.333287531231104
161,0.15694050787045677,-28.235950172616967,28.23638632108434
162,0.03586731235712723,-28.737491666463146,28.73751404948129
163,0.069870651627831,-28.669593793546095,28.66967893428344
164,4.163690707201458,-28.37869716364146,28.68251685279567
165,7.86543065138697,-20.577893259793974,22.02985906317269
166,7.732118550423401,-20.497514458347368,21.907390448156097
167,7.732438849792724,-20.49895352273356,21.908849949118153
168,7.641804459255857,-20.434259329598657,21.816418811133794
169,10.396720178980605,-22.395953835976897,24.69150742063414
170,12.073830104558596,-19.8287966005552,23.215480783734264
171,14.15722949729754,-24.48598895122508,28.28410864705954
172,14.843857178972986,-19.446645119361442,24.464506991724402
173,14.883231866407467,-19.47438788952069,24.510454391152294
174,11.834474830993141,-19.359340307781014,22.69006063627607
175,14.422136436130636,-18.350195835275784,23.33940244683526
176,19.299129416994596,-13.137474203341657,23.346297879907507
177,17.037993197351117,-12.905825023313064,21.37413230344934
178,20.163901115921703,-18.99231330834886,27.700015758391793
179,24.075602604778958,-22.45614713094222,32.92283682718978
180,31.517211510779447,-22.998100346810485,39.01598699222119
181,32.913524364444775,-23.65008900960873,40.52933254139914
182,33.50249447834988,-21.651660720599075,39.88999308387753
183,32.14972808609277,-21.15602763383073,38.48613414274175
184,32.89154860323268,-25.570533898025843,41.66180713013907
185,34.799436917392114,-24.432750270585203,42.52011401151618
186,27.634125513139665,-28.778675295888558,39.89808322040224
187,24.557968273883386,-30.22167856775764,38.94154158728086
188,24.34329243718712,-30.18027087909722,38.77427803348626
189,24.582627640339254,-35.045284165361046,42.807447061632594
190,26.085395872796873,-33.41280694053306,42.3894272842399
191,27.17536305280665,-37.02449563012263,45.92726460085358
192,26.888407738390708,-46.556638576878335,53.763436146548756
193,30.125054136336857,-52.427465076246854,60.46617220428551
194,25.012067269628332,-60.18978152881849,65.17985355604378
195,25.515880786926346,-62.91921929148773,67.8961584228663
196,18.376316328641902,-59.465927124136925,62.24054539079389
197,18.200057062739425,-62.60105881143907,65.19305669624814
198,19.478207804131408,-62.32711926967101,65.29984973732115
199,16.190129543997912,-63.62756430551589,65.65506251694529
200,16.83885882535457,-64.0222759124562,66.19969017715181
201,19.58279281872167,-69.02556174225738,71.74966166063197
202,17.614934962678078,-70.13903177156365,72.31714673292768
203,18.277495256896657,-68.8690110708342,71.25312287009295
204,15.394573421208197,-68.0285045619194,69.74862237888328
205,22.13487732877408,-67.47848432907696,71.01618577274735
206,22.273230872360973,-67.19565209370239,70.79090671683323
207,23.17470955151958,-65.37069514506082,69.35701079592295
208,23.244229085689607,-65.10022307079218,69.12548900119927
209,28.656188248002046,-59.32563159135951,65.88404729992416
210,27.621073527550386,-59.967967860528496,66.02333581496563
211,24.87391233192902,-65.93265211167727,70.46861804502733
212,28.629410012112164,-68.43098190803775,74.1784497178245
213,25.05441521323093,-64.50364031350816,69.19857899820929
214,23.62489874764212,-63.68871716855648,67.9292907030003
215,26.843292037625055,-60.14884317911144,65.86687834718269
216,28.874503629813773,-61.467511557257026,67.91164802086351
217,29.97148071333734,-61.13418310739861,68.08581350295297
218,36.80659054183274,-57.09112296610382,67.92732461127052
219,36.545277155783914,-58.969658368855164,69.37562893792423
220,40.9955059013803,-59.735165890006165,72.44944132301272
221,40.478890916076494,-58.672747559027975,71.28135742198687
222,38.3665242269408,-58.516301567093244,69.97247837791251
223,43.26690719445428,-56.98707212903072,71.55104225664968
224,42.473653325145605,-57.19186730056631,71.23847915354621
225,37.40826216133577,-51.99852984970569,64.05642188307085
226,37.66764243538531,-49.62371172769606,62.30059431717743
227,35.095345260375304,-45.743425588214045,57.65539214582989
228,34.56640882811919,-44.339704026997126,56.22140137415983
229,35.17640752009174,-47.17213623884381,58.843776929728165
230,39.34061933430414,-46.087340056168735,60.59477900825746
231,36.90970882696651,-49.90469685819222,62.07097046284607
232,36.783441761613695,-48.47449079286761,60.85061910496748
233,37.72735090346755,-46.14717694964024,59.60633310827618
234,41.132022666803074,-48.07599247447755,63.27040651891233
235,35.996063545182835,-48.93100129108325,60.74503665400846
236,35.84052097628287,-45.61307251460051,58.00944171489307
237,36.58757755701437,-44.68553897434725,57.75333951312641
238,43.17478591237917,-41.763499541778025,60.06872757563513
239,43.029891142560565,-41.663307803198265,59.89493091109342
240,43.202533091315615,-41.40957916918406,59.84322946228039
241,43.60434108943883,-41.13136000943519,59.94270045693544
242,42.85091784653246,-41.82033848575064,59.87605424001343
243,41.0677722272172,-38.50288614741089,56.294175163928614
244,41.39560685089372,-38.94936319662938,56.838799776004294
245,40.93399795416042,-36.46421277438432,54.81998724705053
246,34.29029469078271,-31.483272047746198,46.551269894742056
247,37.43866972767634,-36.39559977453791,52.21392222316163
248,38.27001343959411,-39.30469733969078,54.85848304165373
249,37.89987675761791,-37.35841219562191,53.217023780183524
250,39.35832331105951,-37.4192594163094,54.307260924511276
251,38.224061660147555,-38.03129584062782,53.92085267423093
252,31.116297495056205,-37.34404372695209,48.60865737377809
253,32.90454367734683,-34.527710433397914,47.6956159661137
254,33.87955900418095,-32.381126722441905,46.865359127319394
255,31.250753246105592,-32.20595225338299,44.87575001040277
256,36.45033257139511,-28.501542046225573,46.27055914486091
257,36.943475605105746,-29.51293940997306,47.284606188502664
258,37.14327024549514,-29.37242590865655,47.3535841123922
259,35.296000805001924,-26.455807400482602,44.11028698657635
260,33.05333753359326,-22.362012785017118,39.907176521359084
261,37.116180703108085,-17.605303678069006,41.07989274064385
262,28.74309597445699,-21.3408175330796,35.79938629609512
263,27.49147189233308,-22.39344485401993,35.457684628821596
264,30.30055864789007,-24.750514237435805,39.12431225455265
265,29.275810969582224,-18.35624869379244,34.55466645816549
266,28.3803689139205,-26.8864867204556,39.09384232663068
267,29.182038055634703,-23.93595640195207,37.742831822170714
268,30.952350368613,-18.735099907697236,36.18082312348317
269,32.3368853750559,-20.36240829801502,38.21389573773623
270,30.942386355386027,-25.922030753870338,40.365615959261405
271,33.99898181898967,-27.15448475621558,43.51203060193278
272,37.53266787896759,-38.16879597328208,53.53090830691106
273,36.6627823529313,-36.2555643406079,51.561861443458085
274,35.64509337447792,-37.7864722769546,51.94603130954576
275,40.129362078210704,-37.653818918231075,55.028863153176914
276,40.07650682041142,-37.85642784939377,55.129261997988316
277,44.127729615361844,-48.280106808479474,65.4081434872193
278,41.13105880182264,-44.94600637662768,60.92542562318993
279,40.268428212041165,-45.25178028791015,60.5744990065424
280,36.29576526114847,-46.80305442211241,59.22759896476986
281,30.905991299612236,-51.44382513193125,60.0137271165225
282,31.02500862402936,-51.714997184720154,60.30747958534422
283,31.49378077449787,-47.703012675520334,57.16148743509904
284,28.65938227991162,-45.7289041472612,53.96751677792406
285,28.70151130863468,-45.484691886652925,53.783212505608425
286,27.899264804318733,-44.67004737501172,52.6667077868675
287,29.041531451407124,-41.950030349812685,51.021716899701396
288,31.205891492209005,-44.19142884678225,54.098891368897206
289,29.796481322761412,-42.850515792644025,52.19192469063873
290,23.830557504904526,-45.13415742624297,51.03907951336353
291,25.18323595041655,-46.44135463619227,52.82986649026221
292,25.080085839830982,-46.24040628920322,52.604048128674236
293,22.7113950430569,-42.382794858716,48.08439211259505
294,23.426558218072685,-42.93734186639617,48.91235995631908
295,25.55564197383899,-46.59166422183648,53.14013560064933
296,28.30288937251546,-47.596841067329215,55.37610338784633
297,30.310945552782307,-50.369365001620196,58.78627689325269
298,30.613863989451367,-50.85921945927917,59.36218385783788
299,32.97706786656244,-53.00565947238802,62.42665249057187
300,33.12856741620634,-52.24641838857942,61.864288676785236
301,34.8762671587874,-50.46316587492433,61.342359924046285
302,34.40928214971214,-48.1307041420724,59.16555906327772
303,35.31685300055006,-45.42619771900216,57.53972145455988
304,35.69657900344549,-44.51094849060925,57.05672868367845
305,31.949167636192577,-47.58538628189144,57.315951533952195
306,31.85878743877787,-47.12713926125089,56.88540754902408
307,28.391079946002957,-49.363797529471626,56.94592107456864
308,15.672607488061809,-50.75563925876479,53.12029312833953
309,16.04489203786956,-50.53672124564738,53.02262493282615
310,17.81504829103593,-48.16170096404664,51.35100179511782
311,20.947604892236853,-47.085889507877695,51.53526114680445
312,21.346662036344068,-45.994764056150096,50.70698473262643
313,20.799539384512556,-45.87208495615352,50.36734077586839
314,20.87523361570254,-47.18780337899187,51.59907136998256
315,23.079709027750702,-50.35351556726981,55.39087920216576
316,23.079945815226644,-50.35288620249377,55.39040573741165
317,20.76222587131157,-48.81174428136244,53.04391013981226
318,21.143916480947638,-47.62799131007087,52.11037094845396
319,23.85394485328699,-52.342375803175884,57.521604548070016
320,23.881750239665728,-51.98540971054732,57.20857293521
321,24.341919776609384,-54.07424241193841,59.300529094064295
322,24.147517354190203,-54.7000752395672,59.792983079833284
323,17.46463764678452,-53.09421698708729,55.89283894744829
324,20.14966484661855,-53.470244397741546,57.14084379308085
325,16.29924426636151,-49.38314995189202,52.00346971910212
326,12.840125403262677,-50.66484383180933,52.266578430897304
327,12.21037477787038,-51.717817232911536,53.13968264445032
328,12.048269682071243,-49.42015405271647,50.86759704297172
329,10.050448734382384,-49.098777448587946,50.11687806226977
330,12.009227819537811,-47.35187965594615,48.851019024916646
331,11.784660958188418,-51.08011142167413,52.421903978681414
332,8.500900453270607,-53.01030663462089,53.68759556930212
333,9.044247303330971,-55.74746145534634,56.476347863500656
334,8.54856802959164,-55.909157192632435,56.558923905490275
335,7.055936838769188,-58.80056351741194,59.22239875788463
336,7.433109884765245,-62.992929978605595,63.429964132486326
337,6.534484431307304,-65.96377151743972,66.28663997811316
338,7.0689316076356885,-66.87167712172231,67.24426365977482
339,6.708834055590346,-66.77865157777106,67.11480284505642
340,7.472079475003476,-67.77075754598835,68.18143112342175
341,7.87868394697411,-66.6301665168987,67.09435707126164
342,9.50718373696034,-64.25348879417679,64.95303968893008
343,9.712604074740652,-64.08862775120927,64.82042027745376
344,6.361305325993473,-56.55339800040138,56.9100433213885
345,7.338588439909311,-56.74716851686597,57.219717012337235
346,7.885300448956813,-57.29732580145304,57.83737119863052
347,1.723558060083823,-55.476118880983265,55.502886577938156
348,-1.843755747897907,-56.7803857732756,56.81031282980146
349,-5.385923640706376,-51.356598144410015,51.63824499757847
350,-4.323149127533465,-53.52349230177292,53.69780113335032
351,-8.855745815458075,-53.26936639238902,54.000459533179786
352,-6.69964171593309,-52.57747877811158,53.002608179075914
353,-7.647339211337014,-54.554689436437506,55.08807435842534
354,-12.296592637476035,-50.27090056212751,51.752967391438936
355,-12.337459734960722,-50.35390132429008,51.843305173263396
356,-14.99580387338645,-47.194727401635994,49.51985892875507
357,-15.262053681286467,-47.79613501333098,50.17370630901243
358,-15.386822775395414,-46.15607332456681,48.65323647882241
359,-15.978951812466109,-47.201395495265665,49.83270650612507
360,-9.673269379211593,-51.49353712959393,52.394241158734815
361,-3.2004964907985407,-48.86169871924604,48.96640460068499
362,-1.1382478343950901,-46.48102618872771,46.494961056975804
363,-0.9815443829352488,-47.359059215576835,47.369229666104815
364,-1.936362008708105,-46.780939107549564,46.820997016435136
365,5.5026428071600195,-57.29367859420381,57.55731651770362
366,2.3089592492614277,-56.40320772345243,56.45044848634662
367,-2.23723325701143,-54.85872001624267,54.90432018035359
368,-1.11387962523087,-56.00111475943971,56.01219137044578
369,-6.43222393046293,-56.68245182317859,57.04624307856374
370,-5.719178797177349,-56.814986710392084,57.102116607146115
371,-9.572044129612749,-56.622874727537976,57.42624810336918
372,-11.164285227701768,-54.98462411091604,56.106596343604814
373,-12.01451411933414,-58.31068959006137,59.535578186427074
374,-11.125993769180747,-59.32019046156443,60.35455851671958
375,-5.722977782926021,-59.70978980741858,59.9834266572857
376,-5.741681226718371,-59.434290683870096,59.71098569278536
377,-7.529545967062615,-62.17202737447961,62.62631276327188
378,-6.124203781757133,-56.63494792799581,56.96510509748302
379,-5.863792698198676,-56.22824530851701,56.533172874713244
380,-4.689895978664181,-52.33600444962406,52.54571805620093
381,-4.373748482655514,-53.323753474250836,53.50282572324764
382,-0.8287855764558074,-56.12238631763646,56.128505516517805
383,-2.4827006659707322,-55.18314993418697,55.23897029503511
384,-2.515932526820511,-55.78455998109348,55.84126653975292
385,1.6909324413519844,-49.8142742645752,49.84296513077383
386,6.6391981486282,-58.91937619124833,59.292257865783704
387,-0.7773786727012935,-54.15141310117436,54.15699270135676
388,3.48110009961945,-56.917237230918786,57.02359118736962
389,-3.0345369358470347,-64.8070831960678,64.87808911178776
390,-5.754000770217159,-60.06408771661979,60.339068256755965
391,-6.0252712042048655,-60.76402061442432,61.062018426468704
392,-9.341728069580217,-71.50841959218499,72.1160311990196
393,-9.159656633342557,-68.46827088765448,69.0782413498344
394,-10.054210291945143,-68.40390779463887,69.1388584384506
395,-10.69280291777076,-68.73949256777256,69.56618339907074
396,-16.409869466917613,-64.55192406001781,66.60506524110296
397,-9.247505659136689,-60.985902830824855,61.68303417477594
398,-8.768727586287943,-60.2656165756532,60.90020627819066
399,-5.147219522436578,-57.40065257847539,57.63097071234343
400,-5.150515176063721,-57.483536024787135,57.71381741395957
401,-2.081093533937123,-56.119643233029656,56.158216735394355
402,-0.48358210372633725,-55.52781045842898,55.529916134983125
403,-3.168510804829226,-51.49411709589549,51.591506628573235
404,-7.1690291330493965,-50.232272370205145,50.741266895742626
405,-16.661084589206087,-53.78679967856636,56.3081837688884
406,-17.51255867914035,-51.90525822389238,54.77997392094379
407,-15.866660567148296,-53.235185776329196,55.54940073658204
408,-11.940327506616747,-57.98997289655878,59.20648931923671
409,-6.192437475898998,-55.60208570334585,55.94585075280503
410,-7.3496947733070686,-55.997566042658434,56.47783119032343
411,-0.6508328870168985,-57.53191642579878,57.53559759898143
412,-1.3026047630394983,-58.410235027523996,58.42475789542721
413,-1.530504839864825,-58.3128581952176,58.33293988785758
414,-5.313973629980833,-60.064400263746734,60.2990090696664
415,-3.8099722988287517,-57.545227296855664,57.671215294673864
416,-2.842152141738085,-60.60584246740955,60.67244819505184
417,-3.436911226531013,-60.97799969944768,61.07478044270725
418,-6.131460238863815,-69.24987024954875,69.5207834696942
419,-4.940642908174572,-69.83250374844685,70.0070605876503
420,-4.626256260640947,-69.90825379818503,70.06116039647482
421,-6.21776954363656,-66.08700919197776,66.3788629161296
422,-11.733297289731649,-63.827139978252156,64.89664138530297
423,-8.256060889605559,-62.92764154107178,63.4669253338658
424,-8.401602639312621,-62.98512494547354,63.54300033289125
425,-8.615361642856469,-59.61016455160142,60.22952908753481
426,-12.29370865453446,-56.08233443072173,57.41396613788226
427,-16.71667686535274,-58.852800710850005,61.180874764354634
428,-12.81049151101036,-52.155068768542336,53.70530598558255
429,-12.77717172093161,-52.12548891030014,53.66863806101285
430,-13.18681603615762,-52.336260164639675,53.9719950084515
431,-8.212010227611385,-60.32812090190904,60.884474897413284
432,-4.617632699811063,-61.66877615015477,61.841413984548105
433,-4.7510937575341385,-62.101781710516725,62.28325765013861
434,1.668043490451912,-60.42658414390697,60.44960248328113
435,2.842837813754835,-55.911497983262805,55.98372382726711
436,-0.07791339522036811,-50.87990656676629,50.879966221883656
437,0.9782099600480856,-53.320194663418164,53.32916700709607
438,-3.7833370663431407,-55.388720095699576,55.517780513969754
439,-5.214631950573303,-54.88488972146251,55.13205515956248
440,-9.997685514132254,-50.80251666792113,51.77691971751404
441,-9.51206759398304,-45.92793854682358,46.90261153788034
442,-12.73346396479443,-46.59898457537049,48.307416283613584
443,-11.67328813117635,-45.15387071664338,46.63837150339629
444,-10.585394554527104,-42.562627343782,43.85918175571303
445,-9.374126188962306,-44.64548321955877,45.61900276983806
446,-11.008339984857685,-52.78279564008953,53.91852246497182
447,-9.08451309383588,-47.71408026527746,48.5712037498909
448,-9.161703018682022,-48.65894300992473,49.51393275680724
449,-4.624701169454756,-52.003981186804126,52.20921298185056
450,-8.587176720559592,-51.220465870269045,51.935303291667765
451,-10.893881801467828,-49.669671489497055,50.8502991788535
452,-5.1118374018578585,-48.28948330571534,48.55929447135732
453,-7.653794058438939,-51.5724988820425,52.137349418888476
454,-9.242631779421142,-41.62771646722912,42.641447213784666
455,-10.15172751077854,-39.79864652791058,41.07298183607645
456,-11.643856886662224,-37.45693626156358,39.22501086424206
457,-7.280092715259927,-32.01857077006522,32.83578267835952
458,-6.067212005393328,-33.07098634620086,33.622926693388735
459,-12.232646262715907,-42.67001018336413,44.38882070563641
460,-10.558995312467982,-43.856208822952965,45.10941624906244
461,-10.030314346970764,-43.88414607433418,45.015835908850434
462,-10.04969315155285,-43.880602514596646,45.0167036719082
463,-8.538131059463442,-41.08971195933771,41.967417253029936
464,-8.249546038764128,-41.64871492248583,42.45786693346926
465,-0.715431513183149,-44.70541292825052,44.711137173364804
466,-1.6558517900608047,-48.303745746985875,48.332118703198844
467,-1.4749820543519163,-48.41878768967267,48.44124867711667
468,-4.034645668878084,-48.48792793616412,48.65549836571445
469,-7.60806715517802,-48.65251662674292,49.2437819420198
470,-9.410682184179919,-52.13956452895983,52.98202646597436
471,-10.67233951003809,-52.93028881686053,53.99550263543984
472,-10.187187853555523,-51.93341526376529,52.92313688097408
473,-13.27239520021319,-57.87936329580489,59.38162316641748
474,-6.571914750715657,-59.4179340238879,59.78027222385132
475,-8.687003633492871,-61.94022191695391,62.54642374468596
476,-9.616198626290785,-61.45182416644265,62.19966213255231
477,-9.518912924568086,-61.29442051598656,62.02915193403907
478,-8.802905841991999,-64.66464220858116,65.26106881768634
479,-7.75334948983471,-64.28208061790419,64.74797538825636
480,-8.860991652572856,-58.387127601110045,59.05568425287503
481,-7.327432875445934,-57.52604629469581,57.99083785257505
482,-6.547885591750104,-68.89835533818777,69.20880127577587
483,-6.195205714731693,-69.26633116031238,69.54283001329401
484,-5.251424407373821,-70.55004170616877,70.74521781045355
485,0.9218592722975636,-73.05134351262767,73.05715990591099
486,-0.5871702891833941,-75.5165068318173,75.51878953630288
487,-10.564353076229345,-63.29949550714111,64.17500827719319
488,-13.217843835506464,-65.9167880470797,67.22896951540658
489,-11.743435226086635,-58.57948555134091,59.744994755787296
490,-12.859585568634532,-50.89886347132465,52.498221338151836
491,-12.578826847015076,-50.61101139511901,52.150756075861956
492,-8.27522453540768,-52.45838692343301,53.10707768009854
493,-7.085827673948734,-51.951821566400554,52.432820998798256
494,-3.9947624441268554,-57.16081341232986,57.30023313167404
495,-9.408635329741893,-59.18698646678763,59.93014087909163
496,-10.634549435421887,-60.314757658786064,61.24511109576441
497,-13.704701149044485,-69.45061100967334,70.78987359221361
498,-15.52605314933196,-69.40736838073316,71.12271867648676
499,-6.218854677074329,-68.88798821588001,69.1681218042372
500,-8.04180368110388,-68.22782766805742,68.70012427024828
501,-8.009049000176397,-68.71363194970559,69.17881237493765
502,-12.793603532807474,-66.99706491785396,68.20764619133108
503,-14.277289285982448,-67.86429590899878,69.34986408479672
504,-4.972229345132769,-71.68055491366974,71.85280104068471
505,-4.663962329245106,-75.88746751579875,76.03065349298286
506,-4.429882206292033,-73.49170955848459,73.62509918628481
507,-4.292787549493214,-73.665858892306,73.79083134974307
508,-2.849525806584049,-78.68393288147503,78.73551353118144
509,-6.6136447194728465,-80.32324570211519,80.59506248274629
510,-3.9847647662569785,-80.51830804757687,80.61684861793398
511,-1.2689836099875516,-81.9389067823847,81.94873253501086
